copado__User_Story__r.Name,copado__User_Story__r.copado__User_Story_Title__c,copado__Metadata_API_Name__c,copado__Type__c,copado__Category__c,copado__Action__c,copado__Status__c,copado__ModuleDirectory__c,copado__Last_Commit_Date__c,copado__JsonInformation__c,copado__Unique_ID__c,CreatedDate,CreatedBy.Name,LastModifiedDate,LastModifiedBy.Name,developer,jira_key
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Day_Pass_Rng,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Day_Pass_Rng,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_DR_Bolt,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_DR_Bolt,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Calling_15,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Calling_15,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Roadside_5_99,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Roadside_5_99,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Home_4_50,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Home_4_50,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Home_4_5,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Home_4_5,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Bundle_7_99,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_More_Assis_Bundle_7_99,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Day_Pass_Rng,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Day_Pass_Rng,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_DR_Bolt,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_DR_Bolt,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Calling_15,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Calling_15,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Roadside_5_99,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Roadside_5_99,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Home_4_50,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Home_4_50,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Home_4_5,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Home_4_5,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Bundle_7_99,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Max_Assis_Bundle_7_99,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Day_Pass_Rng,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Day_Pass_Rng,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_DR_Bolt,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_DR_Bolt,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Calling_15,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Calling_15,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Roadside_5_99,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Roadside_5_99,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Home_4_50,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Home_4_50,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Home_4_5,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Home_4_5,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Bundle_7_99,CustomMetadata,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CustomMetadata.PRB2C_Add_On_Matrix.Liberty_Loop_Core_Assis_Bundle_7_99,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,OmniScript.PR_selectOffer_English,OmniScript,,,Auto-resolved,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_OmniScript.PR_selectOffer_English,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-16T00:19:51.000+0000,Nagaswarup Thumu,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,IntegrationProcedure.PR_getOffersIPDigital,IntegrationProcedure,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_IntegrationProcedure.PR_getOffersIPDigital,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,IntegrationProcedure.PR_getOffersIP,IntegrationProcedure,,,Auto-resolved,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_IntegrationProcedure.PR_getOffersIP,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-15T03:17:12.000+0000,Nagaswarup Thumu,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,OmniScript.PR_NoAssetsAddline_English,OmniScript,,,Auto-resolved,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_OmniScript.PR_NoAssetsAddline_English,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-16T00:19:51.000+0000,Nagaswarup Thumu,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,OmniScript.PR_MobilePrepaidChangePlan_English,OmniScript,,,Auto-resolved,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_OmniScript.PR_MobilePrepaidChangePlan_English,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-16T00:19:51.000+0000,Nagaswarup Thumu,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,OmniScript.PR_MobilePostpaidExistingAdd_English,OmniScript,,,Auto-resolved,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_OmniScript.PR_MobilePostpaidExistingAdd_English,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-16T00:19:51.000+0000,Nagaswarup Thumu,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,IntegrationProcedure.PR_MobileGetOffersDetailsExistingCustAddIP,IntegrationProcedure,,,Auto-resolved,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_IntegrationProcedure.PR_MobileGetOffersDetailsExistingCustAddIP,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-15T03:17:12.000+0000,Nagaswarup Thumu,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,DataRaptor.PRGetFMCCohortPortIn,DataRaptor,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_DataRaptor.PRGetFMCCohortPortIn,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrixVersion.PRB2CAttributePricingMatrix v147,CalculationMatrixVersion,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrixVersion.PRB2CAttributePricingMatrix v147,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrix.PRB2CAttributePricingMatrix,CalculationMatrix,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrix.PRB2CAttributePricingMatrix,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrixVersion.PRB2C Wearable Compatible Matrix v8,CalculationMatrixVersion,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrixVersion.PRB2C Wearable Compatible Matrix v8,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrix.PRB2C Wearable Compatible Matrix,CalculationMatrix,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrix.PRB2C Wearable Compatible Matrix,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,PriceList.PRB2C Price List %28PRB2C_PL%29,PriceList,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_PriceList.PRB2C Price List %28PRB2C_PL%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrixVersion.MobileOfferCFSMatrixLookup v47,CalculationMatrixVersion,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrixVersion.MobileOfferCFSMatrixLookup v47,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,CalculationMatrix.MobileOfferCFSMatrixLookup,CalculationMatrix,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_CalculationMatrix.MobileOfferCFSMatrixLookup,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Mobile Line Class %28PR_B2C_Mobile_Line_Class / fc67ef20-7844-ed25-6379-502178a5a9b8%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Mobile Line Class %28PR_B2C_Mobile_Line_Class / fc67ef20-7844-ed25-6379-502178a5a9b8%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-06T06:55:34.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Catalog.Liberty Mobile Mix,Catalog,,,,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Catalog.Liberty Mobile Mix,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-09-29T09:56:07.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Liberty Loop Mix More %28PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Liberty Loop Mix More %28PR_B2C_Loop_Mix_More_MB_Line / 1f330049-d2db-4f7a-9e40-f19c4f8ee58e%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Liberty Loop Mix Max %28PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Liberty Loop Mix Max %28PR_B2C_Loop_Mix_Max_MB_Line / 2580bf8d-2cbb-2e30-18c2-799877183283%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,ankush guleria,SAL-84025
US-0033526,PIR-1950 Development and Deployment - SAL-84025,Product2.Liberty Loop Mix Core %28PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab%29,Product2,,,Potential Conflict,,2025-09-29T09:56:07.000+0000,,aC2Pl000000Eq1xKAC_Product2.Liberty Loop Mix Core %28PR_B2C_Loop_Mix_Core_MB_Line / 6d59e1c6-cbf1-1b11-32cd-da21eb4494ab%29,2025-09-29T09:56:07.000+0000,Shivani Soni,2025-10-14T11:39:52.000+0000,Shivani Soni,ankush guleria,SAL-84025
